id,lat,long,name
485,51.53112700000001,-0.048017000000000004,Old Ford Road  Bethnal Green
486,51.525645000000004,-0.069543,Granby Street  Shoreditch
487,51.511811,-0.025626,Canton Street  Poplar
488,51.506946,-0.058681,Reardon Street  Wapping
489,51.513073999999996,-0.06409400000000001,Christian Street  Whitechapel
490,51.508621999999995,-0.065006,Pennington Street  Wapping
491,51.522507,-0.041378,Queen Marys  Mile End
492,51.524677000000004,-0.03562,The Green Bridge  Mile End
494,51.50196,-0.016250999999999998,South Quay East  Canary Wharf
495,51.528169,-0.018703,Bow Church Station  Bow
496,51.52512,-0.015578,Devons Road  Bow
497,51.526534999999996,-0.028619,Coborn Street  Mile End
498,51.527058000000004,-0.025296000000000003,Bow Road Station  Bow
499,51.519265000000004,-0.021345,Furze Green  Bow
500,51.519806,-0.055730999999999996,Sidney Street  Stepney
501,51.522560999999996,-0.054883,Cephas Street  Bethnal Green
502,51.502635,-0.022702,South Quay West  Canary Wharf
503,51.520893,-0.051394,Cleveland Way  Bethnal Green
504,51.496454,-0.009506,St John's Park  Cubitt Town
505,51.520398,-0.026768,Ackroyd Drive  Bow
506,51.517475,-0.07585499999999999,Bell Lane  Liverpool Street
507,51.528692,-0.059091,Clarkson Street  Bethnal Green
508,51.519362,-0.074431,Fournier Street  Whitechapel
509,51.517842,-0.090075,Fore Street  Guildhall
510,51.509303,-0.025996,Westferry DLR  Limehouse
511,51.511066,-0.053558,Sutton Street  Shadwell
512,51.532090999999994,-0.06142,Pritchard's Road  Bethnal Green
513,51.51422279999999,-0.055656,Watney Market  Stepney
514,51.516203999999995,-0.155525,Portman Square  Marylebone
515,51.500088,-0.21131599999999998,Russell Gardens  Holland Park
516,51.5112,-0.014438,Chrisp Street Market  Poplar
517,51.532513,-0.033085,Ford Road  Old Ford
518,51.528224,-0.037471,Antill Road  Mile End
519,51.518811,-0.011662,Teviot Street  Poplar
520,51.526041,-0.047218,Bancroft Road  Bethnal Green
521,51.534137,-0.037366,Driffield Road  Old Ford
522,51.525940999999996,-0.036017,Clinton Road  Mile End
523,51.51549,-0.013475,Langdon Park  Poplar
524,51.511654,-0.179668,Lancaster Gate   Bayswater
525,51.504714,-0.014293,Churchill Place  Canary Wharf
526,51.503143,-0.008428,Lancaster Drive  Blackwall
527,51.503802,-0.215808,Hansard Mews  Shepherds Bush
528,51.507326,-0.14582699999999998,Clarges Street  West End
529,51.486892,-0.170983,Manresa Road  Chelsea
530,51.508896,-0.012412999999999999,Newby Place  Poplar
531,51.530326,-0.042744,Twig Folly Bridge  Mile End
532,51.50357,-0.020068,Jubilee Plaza  Canary Wharf
533,51.528222,-0.069743,Wellington Row  Bethnal Green
534,51.531864,-0.066035,Goldsmiths Row  Haggerston
535,51.537349,-0.147154,Gloucester Avenue  Camden Town
536,51.53385,-0.06992000000000001,Queensbridge Road  Haggerston
537,51.51793,-0.067937,Old Montague Street  Whitechapel
538,51.508981,-0.0069900000000000006,Naval Row  Blackwall
539,51.531090999999996,-0.075901,Hoxton Station  Haggerston
540,51.528302000000004,-0.144466,Albany Street  Regent's Park
541,51.506613,-0.142844,Green Park Station  West End
542,51.514115000000004,-0.033828,Salmon Lane  Limehouse
543,51.509591,-0.20466600000000001,Lansdowne Walk  Notting Hill
544,51.526153,-0.10220800000000001,Percival Street  Finsbury
545,51.539957,-0.14524600000000001,Arlington Road  Camden Town
546,51.517428,-0.10798699999999999,New Fetter Lane  Holborn
547,51.509474,-0.002275,East India DLR  Blackwall
548,51.498385999999996,-0.10791300000000001,Westminster Bridge Road  Elephant & Castle
549,51.49605,-0.10419300000000001,Gaywood  Street  Elephant & Castle
550,51.521564,-0.039264,Harford Street  Mile End
551,51.503446999999994,-0.016233,Montgomery Square  Canary Wharf
552,51.511542,-0.056666999999999995,Watney Street  Shadwell
553,51.535678000000004,-0.062546,Regent's Row   Haggerston 
554,51.513548,-0.005659,Aberfeldy Street  Poplar
555,51.509423999999996,-0.219712,Westfield Eastern Access Road  Shepherd's Bush
556,51.502660999999996,-0.021596,Heron Quays DLR  Canary Wharf
557,51.516009999999994,-0.0985,King Edward Street  St Pauls
558,51.49397800000001,-0.127554,Page Street  Westminster
559,51.501391,-0.20599099999999998,Abbotsbury Road  Holland Park
560,51.511624,-0.205921,Ladbroke Grove Central  Notting Hill
561,51.518369,-0.043371,Rectory Square  Stepney
562,51.51746,-0.12335,Bury Place  Holborn
563,51.499286,-0.009152,Preston's Road  Cubitt Town
564,51.509943,-0.117619,Somerset House  Strand
565,51.521905,-0.063386,Selby Street  Whitechapel
566,51.509158,-0.22410300000000002,Westfield Ariel Way  White City
568,51.51616,-0.18697,Bishop's Bridge Road West  Bayswater
569,51.53213,-0.08299,Pitfield Street Central  Hoxton
570,51.503083000000004,-0.017676,Upper Bank Street  Canary Wharf
571,51.506256,-0.21833699999999998,Westfield Southern Terrace  Shepherd's Bush
572,51.539099,-0.141728,Greenland Road  Camden Town
573,51.485587,-0.18119000000000002,Limerston Street  Chelsea
574,51.533559999999994,-0.09315,Eagle Wharf Road  Hoxton
576,51.497304,-0.022793,Alpha Grove  Millwall
577,51.528869,-0.047548,Globe Town Market  Bethnal Green
578,51.527607,-0.057133,Hollybush Gardens  Bethnal Green
579,51.511246,-0.093051,Queen Street 2  Bank
580,51.48692917,-0.102996299,Doddington Grove  Kennington
581,51.519166999999996,-0.147983,New Cavendish Street  Marylebone
583,51.497622,-0.125978,Abingdon Green  Great College Street
584,51.51244000000001,-0.19096,Ilchester Gardens  Bayswater
586,51.490645,-0.014582,Mudchute DLR  Cubitt Town
587,51.50964000000001,-0.08497,Monument Street  Monument
588,51.52959,-0.0801,Hoxton Street  Hoxton
589,51.487196000000004,-0.179369,Drayton Gardens  Chelsea
590,51.53256,-0.16862,Greenberry Street  St.John's Wood
591,51.506093,-0.2242237,Westfield Library Corner  Shepherd's Bush
592,51.5171,-0.18377000000000002,Bishop's Bridge Road East  Bayswater
593,51.531065999999996,-0.11934000000000004,Northdown Street  King's Cross
594,51.513875,-0.117774,Kingsway Southbound  Strand
595,51.493266999999996,-0.21985,Hammersmith Road  Hammersmith
596,51.472817,-0.199783,Parson's Green   Parson's Green
597,51.473471,-0.20781999999999998,Fulham Park Road  Fulham
598,51.494499,-0.228188,Southerton Road  Hammersmith
599,51.485743,-0.22361599999999998,Manbre Road  Hammersmith
600,51.481747,-0.124642,South Lambeth Road  Vauxhall
601,51.514767,-0.225787,BBC White City  White City
602,51.472993,-0.133972,Union Grove  Wandsworth Road
603,51.477839,-0.11649300000000001,Caldwell Street  Stockwell
604,51.538792,-0.138535,St Martin's Close  Camden Town
605,51.520331,-0.163667,Seymour Place  Marylebone
606,51.504199,-0.210941,Addison Road  Holland Park
607,51.468814,-0.210279,Putney Bridge Station  Fulham
608,51.491093,-0.216493,Colet Gardens  Hammersmith
609,51.46512358,-0.157788279,Sugden Road  Battersea
610,51.48256792,-0.172078187,Danvers Street  West Chelsea
611,51.50646524,-0.208486599,Princedale Road   Holland Park
612,51.46925984,-0.141812513,Wandsworth Rd  Isley Court  Wandsworth Road
613,51.50403821,-0.21740009300000002,Woodstock Grove  Shepherd's Bush
614,51.47817208,-0.144690541,Bradmead  Nine Elms
615,51.476885100000004,-0.21589560100000002,Finlay Street  Fulham
616,51.48102131,-0.20997349699999998,Aintree Street  Fulham
617,51.47107905,-0.20784290800000002,Elysium Place  Fulham
618,51.47625965,-0.193254007,Eel Brook Common  Walham Green
619,51.4737636,-0.19701009600000002,Irene Road  Parsons Green
620,51.47518024,-0.167160736,Surrey Lane  Battersea
621,51.46086446,-0.187427294,Wandsworth Town Station  Wandsworth
622,51.50748124,-0.20553590800000002,Lansdowne Road  Ladbroke Grove
623,51.46193072,-0.18079178399999998,Nantes Close  Wandsworth
624,51.4729184,-0.13210270400000002,Courland Grove  Wandsworth Road
625,51.47761941,-0.149551631,Queen's Circus  Battersea Park
626,51.48438657,-0.20481514,Normand Park  Fulham
627,51.468790500000004,-0.158230901,Holden Street  Battersea
628,51.46881971,-0.184318843,William Morris Way  Sands End
629,51.45995384,-0.190184054,Morie Street  Wandsworth
630,51.47073264,-0.12699406800000002,Clarence Walk  Stockwell
631,51.47950170000001,-0.141770709,Battersea Park Road  Nine Elms
632,51.47053858,-0.163041605,Sheepcote Lane  Battersea
633,51.48959104,-0.20937859399999997,Vereker Road  West Kensington
634,51.49434708,-0.21580455899999998,Brook Green South  Brook Green
635,51.48606206,-0.214428378,Greyhound Road  Hammersmith
636,51.46706414,-0.19350207600000002,South Park  Sands End
637,51.45787019,-0.17469162300000002,Spencer Park  Wandsworth Common
638,51.46663393,-0.169821175,Falcon Road  Clapham Junction
639,51.48357068,-0.202038682,Coomer Place  West Kensington
640,51.47286577,-0.148059277,Silverthorne Road  Battersea
641,51.49824168,-0.117495865,Archbishop's Park  Waterloo
642,51.46916161,-0.174485792,Fawcett Close  Battersea
643,51.5190427,-0.204764421,All Saints' Road  Portobello
644,51.48373225,-0.22385225600000005,Rainville Road  Hammersmith
645,51.50173215,-0.100292412,Great Suffolk Street  The Borough
646,51.49886563,-0.137424571,Buckingham Gate  Westminster
647,51.50035306,-0.217515071,Richmond Way  Shepherd's Bush
648,51.46904022,-0.19627483,Peterborough Road  Sands End
649,51.48180515,-0.18027465,World's End Place  West Chelsea
650,51.51687069,-0.21387239600000002,St. Mark's Road  North Kensington
651,51.48089844,-0.18385357300000002,Thorndike Close  West Chelsea
652,51.51148696,-0.218190203,Evesham Street  Avondale
653,51.47084722,-0.17070367,Simpson Street  Battersea
654,51.48267821,-0.117661574,Ashmole Estate  Oval
655,51.48294452,-0.219346128,Crabtree Lane  Fulham
656,51.46841875,-0.199135704,Broomhouse Lane  Parsons Green
657,51.49968060000001,-0.221791552,Blythe Road West  Shepherd's Bush
658,51.47729232,-0.16478637,Ethelburga Estate  Battersea Park
659,51.46437067,-0.17461940399999998,Grant Road West  Clapham Junction
660,51.49087074,-0.20602974300000002,West Kensington Station  West Kensington
661,51.51632095,-0.202608612,All Saints Church  Portobello
662,51.48498496,-0.16791986899999994,Phene Street  Chelsea
663,51.51323001,-0.211593602,Clarendon Road  Avondale
664,51.474376,-0.155442787,Austin Road  Battersea
665,51.46108367,-0.191722864,Smugglers Way  Wandsworth
666,51.49610093,-0.20815825899999998,Olympia Way  Olympia
667,51.5015946,-0.222293381,Shepherd's Bush Road North  Shepherd's Bush
668,51.49422354,-0.23676993600000001,Ravenscourt Park Station  Hammersmith
669,51.47614939,-0.12325850000000001,Teversham Lane  Stockwell
670,51.46718562,-0.152248582,Ashley Crescent  Battersea
671,51.475089000000004,-0.201968,Parsons Green Station  Parsons Green
672,51.46468839999999,-0.17365654600000002,Grant Road Central  Clapham Junction
673,51.46517078,-0.18038939,Hibbert Street  Battersea
674,51.53546778,-0.11619105,Carnegie Street  King's Cross
675,51.46348914,-0.18212624800000002,Usk Road  Battersea
676,51.47787084,-0.126874471,Hartington Road  Stockwell
677,51.46866929,-0.146544642,Heath Road  Battersea
678,51.46231278,-0.211468596,Esmond Street  Putney
679,51.47453545,-0.170210533,Orbel Street  Battersea
680,51.47768469,-0.17032931699999998,Westbridge Road  Battersea
681,51.47303687,-0.21474980800000001,Bishop's Avenue  Fulham
682,51.48810829,-0.22660621,Crisp Road  Hammersmith
683,51.46506424,-0.163750945,Dorothy Road  Clapham Junction
684,51.45475251,-0.195197203,Neville Gill Close  Wandsworth
685,51.46067005,-0.198735357,Osiers Road  Wandsworth
686,51.48814438,-0.22245646800000002,Beryl Road  Hammersmith
687,51.49760804,-0.21145598,Maclise Road  Olympia
688,51.46095151,-0.20066766,Northfields  Wandsworth
689,51.45922541,-0.18088495899999998,Spanish Road  Wandsworth
690,51.47047503,-0.152130083,Stanley Grove  Battersea
691,51.47946386,-0.195777222,Erin Close  Walham Green
692,51.54211855,-0.028941601,Cadogan Close  Victoria Park
693,51.464786,-0.215618902,Felsham Road  Putney
694,51.46071722,-0.216526155,Putney Rail Station  Putney
695,51.53638435,-0.102757578,Islington Green  Angel
696,51.48728535,-0.217995921,Charing Cross Hospital  Hammersmith
697,51.53639219,-0.112721065,Charlotte Terrace  Angel
698,51.53908372,-0.070329419,Shoreditch Court  Haggerston
699,51.5366541,-0.07023031,Belford House  Haggerston
700,51.47696496,-0.17434706600000002,Battersea Church Road  Battersea
701,51.47287627,-0.176267008,Vicarage Crescent  Battersea
702,51.52868155,-0.065550321,Durant Street  Bethnal Green
703,51.51505991,-0.10534448,St. Bride Street  Holborn
704,51.45682071,-0.20280209800000001,Mexfield Road  East Putney
705,51.45971528,-0.21214593899999998,Upper Richmond Road  East Putney
706,51.50215353,-0.083632928,Snowsfields  London Bridge
707,51.49021762,-0.21508709199999998,Barons Court Station  West Kensington
708,51.46161068,-0.21614583,Disraeli Road  Putney
709,51.46321128,-0.215550761,Montserrat Road   Putney
710,51.47439218,-0.163347594,Albert Bridge Road  Battersea Park
711,51.48335692,-0.21630554600000002,Everington Street  Fulham
712,51.51854104,-0.034903714,Mile End Stadium  Mile End
713,51.54100708,-0.14326094,Hawley Crescent  Camden Town
714,51.47311696,-0.137235175,Stewart's Road  Nine Elms
715,51.51563007,-0.049067242999999997,Aylward Street  Stepney
716,51.51542791,-0.02356501,Stainsby Road   Poplar
717,51.53658514,-0.075885686,Dunston Road   Haggerston
718,51.53571683,-0.060291813,Ada Street  Hackney Central
719,51.53642464,-0.054162264,Victoria Park Road  Hackney Central
720,51.48724429,-0.205279052,Star Road  West Kensington
721,51.53603947,-0.026262677,Wendon Street  Old Ford
722,51.52458353,-0.058631453,Finnis Street  Bethnal Green
723,51.46822047,-0.190346493,Stephendale Road  Sands End
724,51.45799126,-0.184806157,Alma Road  Wandsworth
725,51.47732253,-0.13874872300000002,Thessaly Road North  Nine Elms
726,51.47505096,-0.15090837099999999,Alfreda Street  Battersea Park
727,51.47569809,-0.20587627,Chesilton Road  Fulham
728,51.46199911,-0.206240805,Putney Bridge Road  East Putney
729,51.47893931,-0.20848529300000002,St. Peter's Terrace  Fulham
730,51.49208492,-0.229116862,Bridge Avenue  Hammersmith
731,51.47727637,-0.18921046600000002,Michael Road  Walham Green
732,51.50630441,-0.087262995,Duke Street Hill  London Bridge
733,51.50542628,-0.150817316,Park Lane  Mayfair
734,51.46230566,-0.175407201,Plough Terrace  Clapham Junction
735,51.46489445,-0.17302926,Grant Road East  Clapham Junction
736,51.50659035,-0.216104479,Queensdale Road  Shepherd's Bush
737,51.47993289,-0.19411695,Fulham Broadway  Walham Green
738,51.47514228,-0.18727898699999998,Imperial Road  Sands End
739,51.48176572,-0.185273723,Hortensia Road  West Brompton
740,51.51092871,-0.214594781,Sirdar Road  Avondale
741,51.5129814,-0.219486603,Freston Road  Avondale
742,51.51510818,-0.208565479,Blenheim Crescent  Ladbroke Grove
743,51.46079243,-0.212607684,Oxford Road  Putney
744,51.46745485,-0.172293499,Ingrave Street  Battersea
745,51.47816972,-0.18243547,Upcerne Road  West Chelsea
746,51.4795738,-0.17903854,Lots Road  West Chelsea
747,51.48796408,-0.161765173,Ormonde Gate  Chelsea
748,51.53727795,-0.079201849,Hertford Road  De Beauvoir Town
749,51.53932857,-0.074284675,Haggerston Road  Haggerston 
750,51.4710956,-0.157850096,Culvert Road  Battersea
751,51.51612862,-0.12090940800000001,Newton Street  Covent Garden
752,51.45816465,-0.20600248,Manfred Road  East Putney
753,51.49263658,-0.234094148,Hammersmith Town Hall  Hammersmith
754,51.5129006,-0.214762686,Grenfell Road  Avondale
755,51.48512191,-0.17497190199999998,The Vale  Chelsea
756,51.47515398,-0.159169801,Prince of Wales Drive  Battersea Park
757,51.48795853,-0.18740450600000005,Harcourt Terrace  West Brompton
758,51.51787005,-0.201005397,Westbourne Park Road  Portobello
759,51.52456169,-0.165668686,Broadley Terrace  Marylebone
760,51.52526975,-0.163795009,Rossmore Road  Marylebone
761,51.48321729,-0.211860644,Humbolt Road  Fulham
762,51.50070305,-0.129698963,Storey's Gate  Westminster
763,51.52059714,-0.032566532999999995,Mile End Park Leisure Centre  Mile End
764,51.46239255,-0.16829214,St. John's Road  Clapham Junction
765,51.46760141,-0.20682737,Ranelagh Gardens  Fulham
766,51.45752945,-0.192165613,Ram Street  Wandsworth
767,51.45705988,-0.200806304,Santos Road  Wandsworth
768,51.46134382,-0.159322467,Clapham Common Northside  Clapham Common
769,51.473611,-0.191803,Sandilands Road  Walham Green
770,51.491026,-0.209121,Gwendwr Road  West Kensington
771,51.509223999999996,-0.21601599999999999,Rifle Place  Avondale
772,51.47250956,-0.122831913,Binfield Road  Stockwell
773,51.511891,-0.107349,Tallis Street  Temple
774,51.470131,-0.20464000000000002,Hurlingham Park  Parsons Green
775,51.496664,-0.22386799999999998,Little Brook Green  Brook Green
776,51.460333,-0.16702899999999998,Abyssinia Close  Clapham Junction
777,51.4619230679,-0.16529785669299998,Limburg Road  Clapham Common
